MonthYear;GDP;Export;Import;Inflation;Variations Inflation (%) ;Interest rate on bank loans;Variations Interest rates on bank loans(%);Government Spending (% of GDP);HouseHold Taxes;Debt to Income Ratio (%);New mortgages ;Part of mortgage already paid;Mortgages (Million of Livre);Corporation tax Rate;Household Tax Rate;Deposits for households;Interest rates on government bonds;Housing wealth;Residential mortgage LTV ratio (%);Housing stock;Annual business investment (million livre);% growth;Private pension wealth (billion Livres);Total wealth (billion Livres);UK National debt en % de GDP;UK National debt en Livres;Nominal demand for GB (ICPF);Nominal demand for GB (Rest of the World ou Overseas);Nominal demand for GB (CB);Interest rates on deposits (%);UK government bonds issued by Central Government (in sterling millions);Interest rates Mortgages 3 years (%);Bank bond supply ;Government transfer to households;% of net disposable income;Annuities ;Bank Dividend (in sterling millions)
01/04/1989;77240416666.66667;16946416666.666666;19707583333.333332;5.76;38.46;5.46;45.21;43.66813;12.662;;;;2330.3;0.35;;12170583333.333334;;;;;;;;;29.26;22600545916.666668;6102147397.5;5198125560.833333;5198125560.833333;;;;;6101992916.666667;;;
01/05/1989;77240416666.66667;16946416666.666666;19707583333.333332;5.76;38.46;5.46;45.21;43.66813;12.662;;;;2450.8;0.35;;12170583333.333334;;;;;;;;;29.26;22600545916.666668;6102147397.5;5198125560.833333;5198125560.833333;;;;;6101992916.666667;;;
01/06/1989;77240416666.66667;16946416666.666666;19707583333.333332;5.76;38.46;5.46;45.21;43.66813;12.662;89.9;;3284.0;2771.6;0.35;;12170583333.333334;;;;;;;;;29.26;22600545916.666668;6102147397.5;5198125560.833333;5198125560.833333;;;;;6101992916.666667;;;
01/07/1989;77240416666.66667;16946416666.666666;19707583333.333332;5.76;38.46;5.46;45.21;43.66813;12.662;;;;2510.6;0.35;;12170583333.333334;;;;;;;;;29.26;22600545916.666668;6102147397.5;5198125560.833333;5198125560.833333;;;;;6101992916.666667;;;
01/08/1989;77240416666.66667;16946416666.666666;19707583333.333332;5.76;38.46;5.46;45.21;43.66813;12.662;;;;2670.3;0.35;;12170583333.333334;;;;;;;;;29.26;22600545916.666668;6102147397.5;5198125560.833333;5198125560.833333;;;;;6101992916.666667;;;
01/09/1989;77240416666.66667;16946416666.666666;19707583333.333332;5.76;38.46;5.46;45.21;43.66813;12.662;90.5;;4127.0;3005.1;0.35;;12170583333.333334;;;;;;;;;29.26;22600545916.666668;6102147397.5;5198125560.833333;5198125560.833333;;;;;6101992916.666667;;;
01/10/1989;77240416666.66667;16946416666.666666;19707583333.333332;5.76;38.46;5.46;45.21;43.66813;12.662;;;;2926.5;0.35;;12170583333.333334;;;;;;;;;29.26;22600545916.666668;6102147397.5;5198125560.833333;5198125560.833333;;;;;6101992916.666667;;;
01/11/1989;77240416666.66667;16946416666.666666;19707583333.333332;5.76;38.46;5.46;45.21;43.66813;12.662;;;;2844.2;0.35;;12170583333.333334;;;;;;;;;29.26;22600545916.666668;6102147397.5;5198125560.833333;5198125560.833333;;;;;6101992916.666667;;;
01/12/1989;77240416666.66667;16946416666.666666;19707583333.333332;5.76;38.46;5.46;45.21;43.66813;12.662;91.1;;4519.0;3189.3;0.35;;12170583333.333334;;;;;;;;;29.26;22600545916.666668;6102147397.5;5198125560.833333;5198125560.833333;;;;;6101992916.666667;;;
01/01/1990;91097500000.0;20594583333.333332;22247000000.0;8.06;39.93;6.38;16.85;44.77333;8.172;;;;2866.6;0.34;0.4;13745916666.666666;;;;;;;;;26.64;24268374000.0;6552460980.0;5581726020.0;5581726020.0;;;;17.333333333333332;7196702500.0;;;
01/02/1990;91097500000.0;20594583333.333332;22247000000.0;8.06;39.93;6.38;16.85;44.77333;8.172;;;;3024.6;0.34;0.4;13745916666.666666;;;;;;;;;26.64;24268374000.0;6552460980.0;5581726020.0;5581726020.0;;;;17.333333333333332;7196702500.0;;;
01/03/1990;91097500000.0;20594583333.333332;22247000000.0;8.06;39.93;6.38;16.85;44.77333;8.172;90.8;;1848.0;2970.8;0.34;0.4;13745916666.666666;;;;;;;;;26.64;24268374000.0;6552460980.0;5581726020.0;5581726020.0;;;;17.333333333333332;7196702500.0;;;
01/04/1990;91097500000.0;20594583333.333332;22247000000.0;8.06;39.93;6.38;16.85;44.77333;8.172;;;;2915.2;0.34;0.4;13745916666.666666;;;;;;;;;26.64;24268374000.0;6552460980.0;5581726020.0;5581726020.0;;;;17.333333333333332;7196702500.0;;;
01/05/1990;91097500000.0;20594583333.333332;22247000000.0;8.06;39.93;6.38;16.85;44.77333;8.172;;;;2825.5;0.34;0.4;13745916666.666666;;;;;;;;;26.64;24268374000.0;6552460980.0;5581726020.0;5581726020.0;;;;17.333333333333332;7196702500.0;;;
01/06/1990;91097500000.0;20594583333.333332;22247000000.0;8.06;39.93;6.38;16.85;44.77333;8.172;92.0;;2671.0;2753.3;0.34;0.4;13745916666.666666;;;;;;;;;26.64;24268374000.0;6552460980.0;5581726020.0;5581726020.0;;;;17.333333333333332;7196702500.0;;;
01/07/1990;91097500000.0;20594583333.333332;22247000000.0;8.06;39.93;6.38;16.85;44.77333;8.172;;;;2721.7;0.34;0.4;13745916666.666666;;;;;;;;;26.64;24268374000.0;6552460980.0;5581726020.0;5581726020.0;;;;17.333333333333332;7196702500.0;;;
01/08/1990;91097500000.0;20594583333.333332;22247000000.0;8.06;39.93;6.38;16.85;44.77333;8.172;;;;2615.4;0.34;0.4;13745916666.666666;;;;;;;;;26.64;24268374000.0;6552460980.0;5581726020.0;5581726020.0;;;;17.333333333333332;7196702500.0;;;
01/09/1990;91097500000.0;20594583333.333332;22247000000.0;8.06;39.93;6.38;16.85;44.77333;8.172;92.2;;2633.0;2603.8;0.34;0.4;13745916666.666666;;;;;;;;;26.64;24268374000.0;6552460980.0;5581726020.0;5581726020.0;;;;17.333333333333332;7196702500.0;;;
01/10/1990;91097500000.0;20594583333.333332;22247000000.0;8.06;39.93;6.38;16.85;44.77333;8.172;;;;2774.0;0.34;0.4;13745916666.666666;;;;;;;;;26.64;24268374000.0;6552460980.0;5581726020.0;5581726020.0;;;;17.333333333333332;7196702500.0;;;
01/11/1990;91097500000.0;20594583333.333332;22247000000.0;8.06;39.93;6.38;16.85;44.77333;8.172;;;;2824.0;0.34;0.4;13745916666.666666;;;;;;;;;26.64;24268374000.0;6552460980.0;5581726020.0;5581726020.0;;;;17.333333333333332;7196702500.0;;;
01/12/1990;91097500000.0;20594583333.333332;22247000000.0;8.06;39.93;6.38;16.85;44.77333;8.172;91.7;;2728.0;2485.0;0.34;0.4;13745916666.666666;;;;;;;;;26.64;24268374000.0;6552460980.0;5581726020.0;5581726020.0;;;;17.333333333333332;7196702500.0;;;
01/01/1991;95233333333.33333;20852083333.333332;21203750000.0;7.46;-7.44;4.97;-22.1;45.867779999999996;7.4879999999999995;;;;2469.3;0.33;0.4;12883666666.666666;;;;;;;;;25.24;24036893333.333332;6489961200.0;5528485466.666667;5528485466.666667;;;;11.166666666666666;7523433333.333333;;;
01/02/1991;95233333333.33333;20852083333.333332;21203750000.0;7.46;-7.44;4.97;-22.1;45.867779999999996;7.4879999999999995;;;;2397.6;0.33;0.4;12883666666.666666;;;;;;;;;25.24;24036893333.333332;6489961200.0;5528485466.666667;5528485466.666667;;;;11.166666666666666;7523433333.333333;;;
01/03/1991;95233333333.33333;20852083333.333332;21203750000.0;7.46;-7.44;4.97;-22.1;45.867779999999996;7.4879999999999995;90.6;;1772.0;2497.1;0.33;0.4;12883666666.666666;;;;;;;;;25.24;24036893333.333332;6489961200.0;5528485466.666667;5528485466.666667;;;;11.166666666666666;7523433333.333333;;;
01/04/1991;95233333333.33333;20852083333.333332;21203750000.0;7.46;-7.44;4.97;-22.1;45.867779999999996;7.4879999999999995;;;;2264.7;0.33;0.4;12883666666.666666;;;;;;;;;25.24;24036893333.333332;6489961200.0;5528485466.666667;5528485466.666667;;;;11.166666666666666;7523433333.333333;;;
01/05/1991;95233333333.33333;20852083333.333332;21203750000.0;7.46;-7.44;4.97;-22.1;45.867779999999996;7.4879999999999995;;;;2318.9;0.33;0.4;12883666666.666666;;;;;;;;;25.24;24036893333.333332;6489961200.0;5528485466.666667;5528485466.666667;;;;11.166666666666666;7523433333.333333;;;
01/06/1991;95233333333.33333;20852083333.333332;21203750000.0;7.46;-7.44;4.97;-22.1;45.867779999999996;7.4879999999999995;90.9;;2915.0;2203.4;0.33;0.4;12883666666.666666;;;;;;;;;25.24;24036893333.333332;6489961200.0;5528485466.666667;5528485466.666667;;;;11.166666666666666;7523433333.333333;;;
01/07/1991;95233333333.33333;20852083333.333332;21203750000.0;7.46;-7.44;4.97;-22.1;45.867779999999996;7.4879999999999995;;;;2166.9;0.33;0.4;12883666666.666666;;;;;;;;;25.24;24036893333.333332;6489961200.0;5528485466.666667;5528485466.666667;;;;11.166666666666666;7523433333.333333;;;
01/08/1991;95233333333.33333;20852083333.333332;21203750000.0;7.46;-7.44;4.97;-22.1;45.867779999999996;7.4879999999999995;;;;2117.3;0.33;0.4;12883666666.666666;;;;;;;;;25.24;24036893333.333332;6489961200.0;5528485466.666667;5528485466.666667;;;;11.166666666666666;7523433333.333333;;;
01/09/1991;95233333333.33333;20852083333.333332;21203750000.0;7.46;-7.44;4.97;-22.1;45.867779999999996;7.4879999999999995;90.4;;2541.0;2054.9;0.33;0.4;12883666666.666666;;;;;;;;;25.24;24036893333.333332;6489961200.0;5528485466.666667;5528485466.666667;;;;11.166666666666666;7523433333.333333;;;
01/10/1991;95233333333.33333;20852083333.333332;21203750000.0;7.46;-7.44;4.97;-22.1;45.867779999999996;7.4879999999999995;;;;1880.3;0.33;0.4;12883666666.666666;;;;;;;;;25.24;24036893333.333332;6489961200.0;5528485466.666667;5528485466.666667;;;;11.166666666666666;7523433333.333333;;;
01/11/1991;95233333333.33333;20852083333.333332;21203750000.0;7.46;-7.44;4.97;-22.1;45.867779999999996;7.4879999999999995;;;;2047.8;0.33;0.4;12883666666.666666;;;;;;;;;25.24;24036893333.333332;6489961200.0;5528485466.666667;5528485466.666667;;;;11.166666666666666;7523433333.333333;;;
01/12/1991;95233333333.33333;20852083333.333332;21203750000.0;7.46;-7.44;4.97;-22.1;45.867779999999996;7.4879999999999995;89.4;;1215.0;1702.9;0.33;0.4;12883666666.666666;;;;;;;;;25.24;24036893333.333332;6489961200.0;5528485466.666667;5528485466.666667;;;;11.166666666666666;7523433333.333333;;;
01/01/1992;98305000000.0;21837166666.666668;22525750000.0;4.59;-38.47;6.01;20.93;48.017509999999994;7.358;;;;2010.1;0.33;0.4;11766333333.333334;;;;;;;;;26.65;26198282500.0;7073536275.0;6025604975.0;6025604975.0;;;;4.916666666666667;7766095000.0;;;
01/02/1992;98305000000.0;21837166666.666668;22525750000.0;4.59;-38.47;6.01;20.93;48.017509999999994;7.358;;;;1883.1;0.33;0.4;11766333333.333334;;;;;;;;;26.65;26198282500.0;7073536275.0;6025604975.0;6025604975.0;;;;4.916666666666667;7766095000.0;;;
01/03/1992;98305000000.0;21837166666.666668;22525750000.0;4.59;-38.47;6.01;20.93;48.017509999999994;7.358;88.2;;1048.0;1618.8;0.33;0.4;11766333333.333334;;;;;;;;;26.65;26198282500.0;7073536275.0;6025604975.0;6025604975.0;;;;4.916666666666667;7766095000.0;;;
01/04/1992;98305000000.0;21837166666.666668;22525750000.0;4.59;-38.47;6.01;20.93;48.017509999999994;7.358;;;;1772.2;0.33;0.4;11766333333.333334;;;;;;;;;26.65;26198282500.0;7073536275.0;6025604975.0;6025604975.0;;;;4.916666666666667;7766095000.0;;;
01/05/1992;98305000000.0;21837166666.666668;22525750000.0;4.59;-38.47;6.01;20.93;48.017509999999994;7.358;;;;1583.7;0.33;0.4;11766333333.333334;;;;;;;;;26.65;26198282500.0;7073536275.0;6025604975.0;6025604975.0;;;;4.916666666666667;7766095000.0;;;
01/06/1992;98305000000.0;21837166666.666668;22525750000.0;4.59;-38.47;6.01;20.93;48.017509999999994;7.358;87.3;;1403.0;1500.1;0.33;0.4;11766333333.333334;;;;;;;;;26.65;26198282500.0;7073536275.0;6025604975.0;6025604975.0;;;;4.916666666666667;7766095000.0;;;
01/07/1992;98305000000.0;21837166666.666668;22525750000.0;4.59;-38.47;6.01;20.93;48.017509999999994;7.358;;;;1811.9;0.33;0.4;11766333333.333334;;;;;;;;;26.65;26198282500.0;7073536275.0;6025604975.0;6025604975.0;;;;4.916666666666667;7766095000.0;;;
01/08/1992;98305000000.0;21837166666.666668;22525750000.0;4.59;-38.47;6.01;20.93;48.017509999999994;7.358;;;;1914.1;0.33;0.4;11766333333.333334;;;;;;;;;26.65;26198282500.0;7073536275.0;6025604975.0;6025604975.0;;;;4.916666666666667;7766095000.0;;;
01/09/1992;98305000000.0;21837166666.666668;22525750000.0;4.59;-38.47;6.01;20.93;48.017509999999994;7.358;87.7;;972.0;1081.1;0.33;0.4;11766333333.333334;;;;;;;;;26.65;26198282500.0;7073536275.0;6025604975.0;6025604975.0;;;;4.916666666666667;7766095000.0;;;
01/10/1992;98305000000.0;21837166666.666668;22525750000.0;4.59;-38.47;6.01;20.93;48.017509999999994;7.358;;;;1037.0;0.33;0.4;11766333333.333334;;;;;;;;;26.65;26198282500.0;7073536275.0;6025604975.0;6025604975.0;;;;4.916666666666667;7766095000.0;;;
01/11/1992;98305000000.0;21837166666.666668;22525750000.0;4.59;-38.47;6.01;20.93;48.017509999999994;7.358;;;;808.0;0.33;0.4;11766333333.333334;;;;;;;;;26.65;26198282500.0;7073536275.0;6025604975.0;6025604975.0;;;;4.916666666666667;7766095000.0;;;
01/12/1992;98305000000.0;21837166666.666668;22525750000.0;4.59;-38.47;6.01;20.93;48.017509999999994;7.358;87.0;;-1779.0;1437.0;0.33;0.4;11766333333.333334;;;;;;;;;26.65;26198282500.0;7073536275.0;6025604975.0;6025604975.0;;;;4.916666666666667;7766095000.0;;;
01/01/1993;88449166666.66667;21283500000.0;21596833333.333332;2.56;-44.23;3.23;-46.26;48.08315;10.024;;;;1174.3;0.33;0.4;10436583333.333334;;;;;;;;;30.86;27295412833.333332;7369761465.0;6277944951.666667;6277944951.666667;;;;4.083333333333333;6987484166.666667;;;
01/02/1993;88449166666.66667;21283500000.0;21596833333.333332;2.56;-44.23;3.23;-46.26;48.08315;10.024;;;;1102.3;0.33;0.4;10436583333.333334;;;;;;;;;30.86;27295412833.333332;7369761465.0;6277944951.666667;6277944951.666667;;;;4.083333333333333;6987484166.666667;;;
01/03/1993;88449166666.66667;21283500000.0;21596833333.333332;2.56;-44.23;3.23;-46.26;48.08315;10.024;86.1;;-1472.0;1048.3;0.33;0.4;10436583333.333334;;;;;;;;;30.86;27295412833.333332;7369761465.0;6277944951.666667;6277944951.666667;;;;4.083333333333333;6987484166.666667;;;
01/04/1993;88449166666.66667;21283500000.0;21596833333.333332;2.56;-44.23;3.23;-46.26;48.08315;10.024;;;;1179.0;0.33;0.4;10436583333.333334;;;;;;;;;30.86;27295412833.333332;7369761465.0;6277944951.666667;6277944951.666667;;;;4.083333333333333;6987484166.666667;;;
01/05/1993;88449166666.66667;21283500000.0;21596833333.333332;2.56;-44.23;3.23;-46.26;48.08315;10.024;;;;1371.0;0.33;0.4;10436583333.333334;;;;;;;;;30.86;27295412833.333332;7369761465.0;6277944951.666667;6277944951.666667;;;;4.083333333333333;6987484166.666667;;;
01/06/1993;88449166666.66667;21283500000.0;21596833333.333332;2.56;-44.23;3.23;-46.26;48.08315;10.024;85.6;;-933.0;1152.0;0.33;0.4;10436583333.333334;;;;;;;;;30.86;27295412833.333332;7369761465.0;6277944951.666667;6277944951.666667;;;;4.083333333333333;6987484166.666667;;;
01/07/1993;88449166666.66667;21283500000.0;21596833333.333332;2.56;-44.23;3.23;-46.26;48.08315;10.024;;;;1346.0;0.33;0.4;10436583333.333334;;;;;;;;;30.86;27295412833.333332;7369761465.0;6277944951.666667;6277944951.666667;;;;4.083333333333333;6987484166.666667;;;
01/08/1993;88449166666.66667;21283500000.0;21596833333.333332;2.56;-44.23;3.23;-46.26;48.08315;10.024;;;;1173.0;0.33;0.4;10436583333.333334;;;;;;;;;30.86;27295412833.333332;7369761465.0;6277944951.666667;6277944951.666667;;;;4.083333333333333;6987484166.666667;;;
01/09/1993;88449166666.66667;21283500000.0;21596833333.333332;2.56;-44.23;3.23;-46.26;48.08315;10.024;85.5;;-491.0;1696.0;0.33;0.4;10436583333.333334;;;;;;;;;30.86;27295412833.333332;7369761465.0;6277944951.666667;6277944951.666667;;;;4.083333333333333;6987484166.666667;;;
01/10/1993;88449166666.66667;21283500000.0;21596833333.333332;2.56;-44.23;3.23;-46.26;48.08315;10.024;;;;1660.0;0.33;0.4;10436583333.333334;;;;;;;;;30.86;27295412833.333332;7369761465.0;6277944951.666667;6277944951.666667;;;;4.083333333333333;6987484166.666667;;;
01/11/1993;88449166666.66667;21283500000.0;21596833333.333332;2.56;-44.23;3.23;-46.26;48.08315;10.024;;;;1508.0;0.33;0.4;10436583333.333334;;;;;;;;;30.86;27295412833.333332;7369761465.0;6277944951.666667;6277944951.666667;;;;4.083333333333333;6987484166.666667;;;
01/12/1993;88449166666.66667;21283500000.0;21596833333.333332;2.56;-44.23;3.23;-46.26;48.08315;10.024;85.4;;-228.0;1458.0;0.33;0.4;10436583333.333334;;;;;;;;;30.86;27295412833.333332;7369761465.0;6277944951.666667;6277944951.666667;;;;4.083333333333333;6987484166.666667;;;
01/01/1994;95040833333.33333;24017083333.333332;24037166666.666668;2.22;-13.28;4.06;25.7;47.703920000000004;10.44;;;;1468.0;0.33;0.4;11607833333.333334;;;;;;;;;36.05;34262220416.666668;9250799512.5;7880310695.833333;7880310695.833333;;;;2.5833333333333335;7508225833.333333;;;
01/02/1994;95040833333.33333;24017083333.333332;24037166666.666668;2.22;-13.28;4.06;25.7;47.703920000000004;10.44;;;;1376.0;0.33;0.4;11607833333.333334;;;;;;;;;36.05;34262220416.666668;9250799512.5;7880310695.833333;7880310695.833333;;;;2.5833333333333335;7508225833.333333;;;
01/03/1994;95040833333.33333;24017083333.333332;24037166666.666668;2.22;-13.28;4.06;25.7;47.703920000000004;10.44;85.3;;-882.0;1638.0;0.33;0.4;11607833333.333334;;;;;;;;;36.05;34262220416.666668;9250799512.5;7880310695.833333;7880310695.833333;;;;2.5833333333333335;7508225833.333333;;;
01/04/1994;95040833333.33333;24017083333.333332;24037166666.666668;2.22;-13.28;4.06;25.7;47.703920000000004;10.44;;;;1610.0;0.33;0.4;11607833333.333334;;;;;;;;;36.05;34262220416.666668;9250799512.5;7880310695.833333;7880310695.833333;;;;2.5833333333333335;7508225833.333333;;;
01/05/1994;95040833333.33333;24017083333.333332;24037166666.666668;2.22;-13.28;4.06;25.7;47.703920000000004;10.44;;;;1493.0;0.33;0.4;11607833333.333334;;;;;;;;;36.05;34262220416.666668;9250799512.5;7880310695.833333;7880310695.833333;;;;2.5833333333333335;7508225833.333333;;;
01/06/1994;95040833333.33333;24017083333.333332;24037166666.666668;2.22;-13.28;4.06;25.7;47.703920000000004;10.44;85.7;;481.0;1717.0;0.33;0.4;11607833333.333334;;;;;;;;;36.05;34262220416.666668;9250799512.5;7880310695.833333;7880310695.833333;;;;2.5833333333333335;7508225833.333333;;;
01/07/1994;95040833333.33333;24017083333.333332;24037166666.666668;2.22;-13.28;4.06;25.7;47.703920000000004;10.44;;;;1813.0;0.33;0.4;11607833333.333334;;;;;;;;;36.05;34262220416.666668;9250799512.5;7880310695.833333;7880310695.833333;;;;2.5833333333333335;7508225833.333333;;;
01/08/1994;95040833333.33333;24017083333.333332;24037166666.666668;2.22;-13.28;4.06;25.7;47.703920000000004;10.44;;;;1557.0;0.33;0.4;11607833333.333334;;;;;;;;;36.05;34262220416.666668;9250799512.5;7880310695.833333;7880310695.833333;;;;2.5833333333333335;7508225833.333333;;;
01/09/1994;95040833333.33333;24017083333.333332;24037166666.666668;2.22;-13.28;4.06;25.7;47.703920000000004;10.44;86.1;;9.0;1423.0;0.33;0.4;11607833333.333334;;;;;;;;;36.05;34262220416.666668;9250799512.5;7880310695.833333;7880310695.833333;;;;2.5833333333333335;7508225833.333333;;;
01/10/1994;95040833333.33333;24017083333.333332;24037166666.666668;2.22;-13.28;4.06;25.7;47.703920000000004;10.44;;;;1515.0;0.33;0.4;11607833333.333334;;;;;;;;;36.05;34262220416.666668;9250799512.5;7880310695.833333;7880310695.833333;;;;2.5833333333333335;7508225833.333333;;;
01/11/1994;95040833333.33333;24017083333.333332;24037166666.666668;2.22;-13.28;4.06;25.7;47.703920000000004;10.44;;;;1455.0;0.33;0.4;11607833333.333334;;;;;;;;;36.05;34262220416.666668;9250799512.5;7880310695.833333;7880310695.833333;;;;2.5833333333333335;7508225833.333333;;;
01/12/1994;95040833333.33333;24017083333.333332;24037166666.666668;2.22;-13.28;4.06;25.7;47.703920000000004;10.44;86.8;;-1714.0;1498.0;0.33;0.4;11607833333.333334;;;;;;;;;36.05;34262220416.666668;9250799512.5;7880310695.833333;7880310695.833333;;;;2.5833333333333335;7508225833.333333;;;
01/01/1995;111321666666.66667;27994833333.333332;27690166666.666668;2.7;21.62;-3.77;-192.86;47.4738;10.029;;;;1420.0;0.33;0.4;21042000000.0;;;;;;;;;39.55;44027719166.666664;11887484175.0;10126375408.333334;10126375408.333334;;;;3.6666666666666665;8794411666.666666;363.3984;;
01/02/1995;111321666666.66667;27994833333.333332;27690166666.666668;2.7;21.62;-3.77;-192.86;47.4738;10.029;;;;1460.0;0.33;0.4;21042000000.0;;;;;;;;;39.55;44027719166.666664;11887484175.0;10126375408.333334;10126375408.333334;;;;3.6666666666666665;8794411666.666666;363.3984;;
01/03/1995;111321666666.66667;27994833333.333332;27690166666.666668;2.7;21.62;-3.77;-192.86;47.4738;10.029;86.5;;-1517.0;1327.0;0.33;0.4;21042000000.0;;;;;;;;;39.55;44027719166.666664;11887484175.0;10126375408.333334;10126375408.333334;;;;3.6666666666666665;8794411666.666666;363.3984;;
01/04/1995;111321666666.66667;27994833333.333332;27690166666.666668;2.7;21.62;-3.77;-192.86;47.4738;10.029;;;;1353.0;0.33;0.4;21042000000.0;;;;;;;;;39.55;44027719166.666664;11887484175.0;10126375408.333334;10126375408.333334;;;;3.6666666666666665;8794411666.666666;363.3984;;
01/05/1995;111321666666.66667;27994833333.333332;27690166666.666668;2.7;21.62;-3.77;-192.86;47.4738;10.029;;;;1172.0;0.33;0.4;21042000000.0;;;;;;;;;39.55;44027719166.666664;11887484175.0;10126375408.333334;10126375408.333334;;;;3.6666666666666665;8794411666.666666;363.3984;;
01/06/1995;111321666666.66667;27994833333.333332;27690166666.666668;2.7;21.62;-3.77;-192.86;47.4738;10.029;86.2;;-1784.0;1166.0;0.33;0.4;21042000000.0;;;;;;;;;39.55;44027719166.666664;11887484175.0;10126375408.333334;10126375408.333334;;;;3.6666666666666665;8794411666.666666;363.3984;;
01/07/1995;111321666666.66667;27994833333.333332;27690166666.666668;2.7;21.62;-3.77;-192.86;47.4738;10.029;;;;950.0;0.33;0.4;21042000000.0;;;;;;;;;39.55;44027719166.666664;11887484175.0;10126375408.333334;10126375408.333334;;;;3.6666666666666665;8794411666.666666;363.3984;;
01/08/1995;111321666666.66667;27994833333.333332;27690166666.666668;2.7;21.62;-3.77;-192.86;47.4738;10.029;;;;915.0;0.33;0.4;21042000000.0;;;;;;;;;39.55;44027719166.666664;11887484175.0;10126375408.333334;10126375408.333334;;;;3.6666666666666665;8794411666.666666;363.3984;;
01/09/1995;111321666666.66667;27994833333.333332;27690166666.666668;2.7;21.62;-3.77;-192.86;47.4738;10.029;86.2;;-1765.0;1409.0;0.33;0.4;21042000000.0;;;;;;;;;39.55;44027719166.666664;11887484175.0;10126375408.333334;10126375408.333334;;;;3.6666666666666665;8794411666.666666;363.3984;;
01/10/1995;111321666666.66667;27994833333.333332;27690166666.666668;2.7;21.62;-3.77;-192.86;47.4738;10.029;;;;1012.0;0.33;0.4;21042000000.0;;;;;;;;;39.55;44027719166.666664;11887484175.0;10126375408.333334;10126375408.333334;;;;3.6666666666666665;8794411666.666666;363.3984;;
01/11/1995;111321666666.66667;27994833333.333332;27690166666.666668;2.7;21.62;-3.77;-192.86;47.4738;10.029;;;;1024.0;0.33;0.4;21042000000.0;;;;;;;;;39.55;44027719166.666664;11887484175.0;10126375408.333334;10126375408.333334;;;;3.6666666666666665;8794411666.666666;363.3984;;
01/12/1995;111321666666.66667;27994833333.333332;27690166666.666668;2.7;21.62;-3.77;-192.86;47.4738;10.029;85.7;;-2908.0;1226.0;0.33;0.4;21042000000.0;;;;;;;;;39.55;44027719166.666664;11887484175.0;10126375408.333334;10126375408.333334;;;;3.6666666666666665;8794411666.666666;363.3984;;
01/01/1996;117450833333.33333;30214916666.666668;30016666666.666668;2.85;5.56;1.8;-147.75;45.84251;10.28;;;;1359.0;0.33;0.4;22317583333.333332;;;;;;;;;41.2;48389743333.333336;13065230700.0;11129640966.666666;11129640966.666666;;;;9.583333333333334;9278615833.333334;367.8918;;
01/02/1996;117450833333.33333;30214916666.666668;30016666666.666668;2.85;5.56;1.8;-147.75;45.84251;10.28;;;;1260.5;0.33;0.4;22317583333.333332;;;;;;;;;41.2;48389743333.333336;13065230700.0;11129640966.666666;11129640966.666666;;;;9.583333333333334;9278615833.333334;367.8918;;
01/03/1996;117450833333.33333;30214916666.666668;30016666666.666668;2.85;5.56;1.8;-147.75;45.84251;10.28;84.8;;-1528.0;1426.0;0.33;0.4;22317583333.333332;;;;;;;;;41.2;48389743333.333336;13065230700.0;11129640966.666666;11129640966.666666;;;;9.583333333333334;9278615833.333334;367.8918;;
01/04/1996;117450833333.33333;30214916666.666668;30016666666.666668;2.85;5.56;1.8;-147.75;45.84251;10.28;;;;1243.0;0.33;0.4;22317583333.333332;;;;;;;;;41.2;48389743333.333336;13065230700.0;11129640966.666666;11129640966.666666;;;;9.583333333333334;9278615833.333334;367.8918;;
01/05/1996;117450833333.33333;30214916666.666668;30016666666.666668;2.85;5.56;1.8;-147.75;45.84251;10.28;;;;1445.0;0.33;0.4;22317583333.333332;;;;;;;;;41.2;48389743333.333336;13065230700.0;11129640966.666666;11129640966.666666;;;;9.583333333333334;9278615833.333334;367.8918;;
01/06/1996;117450833333.33333;30214916666.666668;30016666666.666668;2.85;5.56;1.8;-147.75;45.84251;10.28;84.6;;-1050.0;1633.0;0.33;0.4;22317583333.333332;;;;;;;;;41.2;48389743333.333336;13065230700.0;11129640966.666666;11129640966.666666;;;;9.583333333333334;9278615833.333334;367.8918;;
01/07/1996;117450833333.33333;30214916666.666668;30016666666.666668;2.85;5.56;1.8;-147.75;45.84251;10.28;;;;1249.0;0.33;0.4;22317583333.333332;;;;;;;;;41.2;48389743333.333336;13065230700.0;11129640966.666666;11129640966.666666;;;;9.583333333333334;9278615833.333334;367.8918;;
01/08/1996;117450833333.33333;30214916666.666668;30016666666.666668;2.85;5.56;1.8;-147.75;45.84251;10.28;;;;1425.0;0.33;0.4;22317583333.333332;;;;;;;;;41.2;48389743333.333336;13065230700.0;11129640966.666666;11129640966.666666;;;;9.583333333333334;9278615833.333334;367.8918;;
01/09/1996;117450833333.33333;30214916666.666668;30016666666.666668;2.85;5.56;1.8;-147.75;45.84251;10.28;84.4;;-1244.0;1661.0;0.33;0.4;22317583333.333332;;;;;;;;;41.2;48389743333.333336;13065230700.0;11129640966.666666;11129640966.666666;;;;9.583333333333334;9278615833.333334;367.8918;;
01/10/1996;117450833333.33333;30214916666.666668;30016666666.666668;2.85;5.56;1.8;-147.75;45.84251;10.28;;;;1797.0;0.33;0.4;22317583333.333332;;;;;;;;;41.2;48389743333.333336;13065230700.0;11129640966.666666;11129640966.666666;;;;9.583333333333334;9278615833.333334;367.8918;;
